date,max_risk,avg_risk,had_critical,had_warning
2028-10-07,0.1795693,0.1088515,False,False
2028-10-08,0.0746555,0.0233703,False,False
2028-10-09,0.2283513,0.0838148,False,False
2028-10-10,0.4828178,0.301657,False,True
2028-10-11,0.1184889,0.0636195,False,False
2028-10-12,0.0733565,0.0369933,False,False
2028-10-13,0.9767051,0.7570432,True,True
2028-10-14,0.1979749,0.0794704,False,False
2028-10-15,0.0595819,0.046316,False,False
2028-10-16,0.1827766,0.1176956,False,False
2028-10-17,0.6461589,0.3319821,False,True
2028-10-18,0.5370927,0.3824982,False,True
2028-10-19,0.4537188,0.3491682,False,True
2028-10-20,0.1601246,0.0993888,False,False
2028-10-21,0.3150197,0.1117243,False,True
2028-10-22,0.2557748,0.1889894,False,False
2028-10-23,0.1606034,0.1271843,False,False
2028-10-24,0.1184714,0.0808662,False,False
2028-10-25,0.7567653,0.3933491,True,True
2028-10-26,0.601734,0.2665425,False,True
2028-10-27,0.0924375,0.0702078,False,False
2028-10-28,0.2630292,0.1398762,False,False
2028-10-29,0.0353234,0.0194395,False,False
2028-10-30,0.1739254,0.1299508,False,False
2028-10-31,0.1200587,0.0554348,False,False
2028-11-01,0.1370306,0.1025412,False,False
2028-11-02,0.6441939,0.2223048,False,True
2028-11-03,0.1916014,0.1256397,False,False
2028-11-04,0.2153135,0.0744114,False,False
2028-11-05,0.5472882,0.1875301,False,True
2028-11-06,0.5834808,0.459547,False,True
2028-11-07,0.0547719,0.0315033,False,False
2028-11-08,0.0578478,0.0270494,False,False
2028-11-09,0.6364423,0.242524,False,True
2028-11-10,0.2253639,0.0733909,False,False
2028-11-11,0.2144453,0.1673709,False,False
2028-11-12,0.0605949,0.045402,False,False
2028-11-13,0.7010563,0.4786097,True,True
2028-11-14,0.1493357,0.0820333,False,False
2028-11-15,0.5371137,0.293658,False,True
2028-11-16,0.1946518,0.102556,False,False
2028-11-17,0.1783406,0.0540883,False,False
2028-11-18,0.408464,0.2509267,False,True
2028-11-19,0.3809787,0.1495037,False,True
2028-11-20,0.1077256,0.040148,False,False
2028-11-21,0.171866,0.1034019,False,False
2028-11-22,0.0345568,0.0122484,False,False
2028-11-23,0.7482392,0.3308641,True,True
2028-11-24,0.2059571,0.12072,False,False
2028-11-25,0.2805621,0.1892861,False,False
2028-11-26,0.0200352,0.0137092,False,False
2028-11-27,0.2613083,0.1855635,False,False
2028-11-28,0.6288908,0.2090829,False,True
2028-11-29,0.0441665,0.0322285,False,False
2028-11-30,0.1258522,0.0509604,False,False
2028-12-01,0.0262917,0.0153986,False,False
2028-12-02,0.858155,0.2950636,True,True
2028-12-03,0.5358634,0.3719387,False,True
2028-12-04,0.4665509,0.3377357,False,True
2028-12-05,0.17104,0.1046118,False,False
2028-12-06,0.8836727,0.484428,True,True
2028-12-07,0.494119,0.3478549,False,True
2028-12-08,0.3907614,0.1739842,False,True
2028-12-09,0.043098,0.0229472,False,False
2028-12-10,0.5876127,0.2371989,False,True
2028-12-11,0.126097,0.0406973,False,False
2028-12-12,0.2356922,0.0957309,False,False
2028-12-13,0.2032048,0.0868109,False,False
2028-12-14,0.0940795,0.0540954,False,False
2028-12-15,0.3443963,0.1607096,False,True
2028-12-16,0.169298,0.132062,False,False
2028-12-17,0.3756661,0.2693198,False,True
2028-12-18,0.8432534,0.4530381,True,True
2028-12-19,0.0480111,0.0181335,False,False
2028-12-20,0.2522628,0.1886836,False,False
2028-12-21,0.2379667,0.1817816,False,False
2028-12-22,0.1559005,0.0908076,False,False
2028-12-23,0.1654496,0.0511834,False,False
2028-12-24,0.1028814,0.0779937,False,False
2028-12-25,0.3258231,0.1220704,False,True
2028-12-26,0.4322694,0.2107834,False,True
2028-12-27,0.0564715,0.0340435,False,False
2028-12-28,0.0427165,0.0295244,False,False
2028-12-29,0.2501895,0.1638541,False,False
2028-12-30,0.0343034,0.0253339,False,False
2028-12-31,0.2422481,0.10933,False,False
2029-01-01,0.0590036,0.0287411,False,False
2029-01-02,0.0665876,0.0230594,False,False
2029-01-03,0.2337271,0.1758745,False,False
2029-01-04,0.1052325,0.0570082,False,False
2029-01-05,0.4210399,0.1952231,False,True
2029-01-06,0.3383181,0.2676559,False,True
2029-01-07,0.2879617,0.1159315,False,False
2029-01-08,0.1185247,0.0868081,False,False
2029-01-09,0.0970748,0.0312595,False,False
2029-01-10,0.6400313,0.2986673,False,True
2029-01-11,0.3402101,0.2323941,False,True
2029-01-12,0.3087673,0.2097292,False,True
2029-01-13,0.0687568,0.0275218,False,False
2029-01-14,0.1590372,0.1091621,False,False
2029-01-15,0.0863432,0.0327023,False,False
2029-01-16,0.2783235,0.1613756,False,False
2029-01-17,0.161908,0.0930457,False,False
2029-01-18,0.2741178,0.1924311,False,False
2029-01-19,0.057957,0.0264104,False,False
2029-01-20,0.5108251,0.1662036,False,True
2029-01-21,0.2629219,0.0855096,False,False
2029-01-22,0.0341135,0.0169189,False,False
2029-01-23,0.6475976,0.3981011,False,True
2029-01-24,0.1348342,0.0644254,False,False
2029-01-25,0.0654812,0.0444749,False,False
2029-01-26,0.3306328,0.2517412,False,True
2029-01-27,0.5214378,0.1806563,False,True
2029-01-28,0.5724538,0.1995754,False,True
2029-01-29,0.1904372,0.1301156,False,False
2029-01-30,0.2752855,0.1023679,False,False
2029-01-31,0.4006406,0.1929985,False,True
2029-02-01,0.266834,0.1241216,False,False
2029-02-02,0.4266568,0.2319961,False,True
2029-02-03,0.0416084,0.0224405,False,False
2029-02-04,0.4100804,0.1945043,False,True
2029-02-05,0.1522259,0.0765457,False,False
2029-02-06,0.3417227,0.1975413,False,True
2029-02-07,0.0945931,0.0501805,False,False
2029-02-08,0.0768011,0.0323982,False,False
2029-02-09,0.1450649,0.048311,False,False
2029-02-10,0.2043368,0.1053508,False,False
2029-02-11,0.8695961,0.4096671,True,True
2029-02-12,0.0584639,0.037113,False,False
2029-02-13,0.5776444,0.4149648,False,True
2029-02-14,0.1769011,0.0818502,False,False
2029-02-15,0.1346605,0.0611383,False,False
2029-02-16,0.1775126,0.114097,False,False
2029-02-17,0.2395624,0.1110861,False,False
2029-02-18,0.027215,0.0111257,False,False
2029-02-19,0.172615,0.1169457,False,False
2029-02-20,0.5952603,0.3752763,False,True
2029-02-21,0.0916209,0.0556859,False,False
2029-02-22,0.0675853,0.0499261,False,False
2029-02-23,0.2324171,0.1486957,False,False
2029-02-24,0.9800663,0.6457614,True,True
2029-02-25,0.9960965,0.5890551,True,True
2029-02-26,0.1529187,0.1106854,False,False
2029-02-27,0.3243401,0.2434295,False,True
2029-02-28,0.7002522,0.4061569,True,True
2029-03-01,0.7327998,0.3232414,True,True
2029-03-02,0.1308803,0.0778845,False,False
2029-03-03,0.2092966,0.1052796,False,False
2029-03-04,0.0691405,0.026737,False,False
2029-03-05,0.165518,0.1194484,False,False
2029-03-06,0.1268259,0.0563406,False,False
2029-03-07,0.3489642,0.1067137,False,True
2029-03-08,0.0503188,0.0373589,False,False
2029-03-09,0.282993,0.1041097,False,False
2029-03-10,0.2356637,0.1720525,False,False
2029-03-11,0.5712023,0.4370586,False,True
2029-03-12,0.1372304,0.0702705,False,False
2029-03-13,0.4500387,0.1858077,False,True
2029-03-14,0.0120804,0.0066331,False,False
2029-03-15,0.5777307,0.2510963,False,True
2029-03-16,0.8723294,0.2762937,True,True
2029-03-17,0.1453151,0.0703745,False,False
2029-03-18,0.2792866,0.0949663,False,False
2029-03-19,0.5052991,0.3687043,False,True
2029-03-20,0.4089739,0.2284016,False,True
2029-03-21,0.1808198,0.0764173,False,False
2029-03-22,0.1958463,0.1242368,False,False
2029-03-23,0.1609752,0.0949455,False,False
2029-03-24,0.2630039,0.1492591,False,False
2029-03-25,0.1371297,0.1032624,False,False
2029-03-26,0.1028239,0.0489912,False,False
2029-03-27,0.7880908,0.3024331,True,True
2029-03-28,0.1773382,0.0801631,False,False
2029-03-29,0.4015728,0.2468267,False,True
2029-03-30,0.1704008,0.107039,False,False
2029-03-31,0.2164664,0.0678945,False,False
2029-04-01,0.04551,0.015402,False,False
2029-04-02,0.3982999,0.2421261,False,True
2029-04-03,0.0819476,0.0549635,False,False
2029-04-04,0.2648368,0.1773039,False,False
2029-04-05,0.1135347,0.0440174,False,False
2029-04-06,0.3921164,0.153084,False,True
2029-04-07,0.0192653,0.0152588,False,False
2029-04-08,0.8780677,0.6241849,True,True
2029-04-09,0.5935769,0.3006312,False,True
2029-04-10,0.1949868,0.1292762,False,False
2029-04-11,0.1717721,0.1238333,False,False
2029-04-12,0.0840307,0.0596421,False,False
2029-04-13,0.1399242,0.0752954,False,False
2029-04-14,0.2755105,0.2097268,False,False
2029-04-15,0.2013828,0.0996916,False,False
2029-04-16,0.1585238,0.082015,False,False
2029-04-17,0.2332465,0.1145245,False,False
2029-04-18,0.158471,0.1232802,False,False
2029-04-19,0.1587621,0.0757159,False,False
2029-04-20,0.5380894,0.3368617,False,True
2029-04-21,0.0856913,0.0600832,False,False
2029-04-22,0.1735695,0.092088,False,False
2029-04-23,0.0777032,0.049415,False,False
2029-04-24,0.5027814,0.3212065,False,True
2029-04-25,0.7936677,0.242298,True,True
2029-04-26,0.0290265,0.0146765,False,False
2029-04-27,0.2019399,0.0960746,False,False
2029-04-28,0.3982395,0.1262502,False,True
2029-04-29,0.0259269,0.0154802,False,False
2029-04-30,0.3845616,0.2306187,False,True
2029-05-01,0.2781827,0.0954704,False,False
2029-05-02,0.1152684,0.0786049,False,False
2029-05-03,0.234896,0.0921695,False,False
2029-05-04,0.0615936,0.0275499,False,False
2029-05-05,0.0312,0.0164337,False,False
2029-05-06,0.9300384,0.6009078,True,True
2029-05-07,0.2256335,0.0967219,False,False
2029-05-08,0.4081421,0.1351741,False,True
2029-05-09,0.2888684,0.123959,False,False
2029-05-10,0.3693925,0.1236354,False,True
2029-05-11,0.7600001,0.3772011,True,True
2029-05-12,0.0403605,0.0230182,False,False
2029-05-13,0.1819106,0.0642372,False,False
2029-05-14,0.082519,0.026194,False,False
2029-05-15,0.2137126,0.1471665,False,False
2029-05-16,0.1493564,0.0935617,False,False
2029-05-17,0.020594,0.010199,False,False
2029-05-18,0.1023526,0.0507326,False,False
2029-05-19,0.2081296,0.1426719,False,False
2029-05-20,0.1230956,0.0817212,False,False
2029-05-21,0.3273389,0.1351659,False,True
2029-05-22,0.2029932,0.140048,False,False
2029-05-23,0.1598851,0.1272367,False,False
2029-05-24,0.0947919,0.0310536,False,False
2029-05-25,0.8934752,0.4312605,True,True
2029-05-26,0.4326245,0.3117452,False,True
2029-05-27,0.4130839,0.1658781,False,True
2029-05-28,0.2809036,0.1770724,False,False
2029-05-29,0.1192293,0.0421337,False,False
2029-05-30,0.146221,0.1085847,False,False
2029-05-31,0.0630501,0.0200404,False,False
2029-06-01,0.2889874,0.1211558,False,False
2029-06-02,0.231967,0.1442148,False,False
2029-06-03,0.2801871,0.197781,False,False
2029-06-04,0.7049091,0.3310553,True,True
2029-06-05,0.2118834,0.1065252,False,False
2029-06-06,0.193078,0.1084248,False,False
2029-06-07,0.9601898,0.5456573,True,True
2029-06-08,0.3908644,0.131337,False,True
2029-06-09,0.4906689,0.1518775,False,True
2029-06-10,0.8848933,0.3728421,True,True
2029-06-11,0.0140223,0.0086424,False,False
2029-06-12,0.945401,0.3296104,True,True
2029-06-13,0.2438986,0.0809692,False,False
2029-06-14,0.3445301,0.2058528,False,True
2029-06-15,0.0276708,0.0111049,False,False
2029-06-16,0.2440509,0.1632613,False,False
2029-06-17,0.0438247,0.0281374,False,False
2029-06-18,0.1000452,0.07827,False,False
2029-06-19,0.0227642,0.0088035,False,False
2029-06-20,0.0866901,0.0588431,False,False
2029-06-21,0.1135797,0.0434446,False,False
2029-06-22,0.172956,0.0634204,False,False
2029-06-23,0.5465559,0.2667551,False,True
2029-06-24,0.2562955,0.0872331,False,False
2029-06-25,0.2693183,0.1759647,False,False
2029-06-26,0.0894448,0.0578486,False,False
2029-06-27,0.4856449,0.1765058,False,True
2029-06-28,0.0858659,0.0450976,False,False
2029-06-29,0.0588737,0.0380228,False,False
2029-06-30,0.2108157,0.1277596,False,False
2029-07-01,0.2414154,0.1087818,False,False
2029-07-02,0.1661589,0.0657909,False,False
2029-07-03,0.9920607,0.6046218,True,True
2029-07-04,0.684845,0.3792469,False,True
2029-07-05,0.18541,0.0749157,False,False
2029-07-06,0.0415502,0.0155651,False,False
2029-07-07,0.6554789,0.3596989,False,True
2029-07-08,0.2683485,0.0877537,False,False
2029-07-09,0.0686851,0.0292386,False,False
2029-07-10,0.2592223,0.1364997,False,False
2029-07-11,0.0246878,0.0140395,False,False
2029-07-12,0.0181383,0.0101112,False,False
2029-07-13,0.075884,0.0396426,False,False
2029-07-14,0.1273386,0.0857681,False,False
2029-07-15,0.3897247,0.1383782,False,True
2029-07-16,0.0763931,0.0386777,False,False
2029-07-17,0.2595822,0.0874182,False,False
2029-07-18,0.025215,0.0130597,False,False
2029-07-19,0.1806414,0.070275,False,False
2029-07-20,0.1381673,0.0548631,False,False
2029-07-21,0.0855145,0.0400161,False,False
2029-07-22,0.1692264,0.0745107,False,False
2029-07-23,0.1403496,0.0714537,False,False
2029-07-24,0.3857429,0.1726511,False,True
2029-07-25,0.2324783,0.1804915,False,False
2029-07-26,0.8728583,0.5030962,True,True
2029-07-27,0.1252749,0.0702647,False,False
2029-07-28,0.3844126,0.2063313,False,True
2029-07-29,0.0140611,0.0072282,False,False
2029-07-30,0.3966543,0.2051196,False,True
2029-07-31,0.2696943,0.2085077,False,False
2029-08-01,0.9685773,0.4928954,True,True
2029-08-02,0.2875566,0.191725,False,False
2029-08-03,0.1291953,0.0642307,False,False
2029-08-04,0.5716949,0.1995213,False,True
2029-08-05,0.0332656,0.0225055,False,False
2029-08-06,0.1238531,0.0506563,False,False
2029-08-07,0.0769375,0.0615097,False,False
2029-08-08,0.19733,0.0751633,False,False
2029-08-09,0.1697066,0.1004375,False,False
2029-08-10,0.8386644,0.3097288,True,True
2029-08-11,0.3721288,0.2738034,False,True
2029-08-12,0.2070926,0.062269,False,False
2029-08-13,0.1177662,0.0760034,False,False
2029-08-14,0.0930452,0.0629399,False,False
2029-08-15,0.1815003,0.1066522,False,False
2029-08-16,0.2017063,0.1230868,False,False
2029-08-17,0.2710281,0.1510625,False,False
2029-08-18,0.8088332,0.2635027,True,True
2029-08-19,0.1402988,0.044957,False,False
2029-08-20,0.1914883,0.124934,False,False
2029-08-21,0.2266011,0.0836618,False,False
2029-08-22,0.1610975,0.1006085,False,False
2029-08-23,0.5933881,0.4364759,False,True
2029-08-24,0.5937377,0.4040046,False,True
2029-08-25,0.2614213,0.1442478,False,False
2029-08-26,0.0252488,0.0122812,False,False
2029-08-27,0.150406,0.1075072,False,False
2029-08-28,0.1589333,0.1132701,False,False
2029-08-29,0.4762716,0.2305502,False,True
2029-08-30,0.2041025,0.1610455,False,False
2029-08-31,0.3734579,0.2771018,False,True
2029-09-01,0.1193911,0.0464916,False,False
2029-09-02,0.7230072,0.2764657,True,True
2029-09-03,0.0514271,0.019298,False,False
2029-09-04,0.2765893,0.0861147,False,False
2029-09-05,0.2010729,0.1539938,False,False
2029-09-06,0.1276364,0.0853702,False,False
2029-09-07,0.062937,0.0195746,False,False
2029-09-08,0.6256295,0.3502338,False,True
2029-09-09,0.1720373,0.1080188,False,False
2029-09-10,0.4895979,0.3098801,False,True
2029-09-11,0.1635712,0.0865297,False,False
2029-09-12,0.2615189,0.1185328,False,False
2029-09-13,0.388445,0.1887653,False,True
2029-09-14,0.2467438,0.0923239,False,False
2029-09-15,0.2777399,0.1692311,False,False
2029-09-16,0.1598887,0.0625389,False,False
2029-09-17,0.2082711,0.1566939,False,False
2029-09-18,0.3628893,0.1300808,False,True
2029-09-19,0.871783,0.4537145,True,True
2029-09-20,0.0674435,0.0440789,False,False
2029-09-21,0.2838463,0.1061506,False,False
2029-09-22,0.2831304,0.1604844,False,False
2029-09-23,0.0169791,0.0129981,False,False
2029-09-24,0.6696377,0.51154,False,True
2029-09-25,0.281642,0.1614014,False,False
2029-09-26,0.1912283,0.0856279,False,False
2029-09-27,0.6781462,0.4591598,False,True
2029-09-28,0.8993994,0.629389,True,True
2029-09-29,0.6596939,0.3096222,False,True
2029-09-30,0.1441147,0.0461225,False,False
2029-10-01,0.0427253,0.0133473,False,False
2029-10-02,0.0717021,0.0343236,False,False
2029-10-03,0.1802823,0.0716757,False,False
2029-10-04,0.2287593,0.1563679,False,False
2029-10-05,0.0334051,0.0242095,False,False
2029-10-06,0.2781346,0.2191477,False,False
2029-10-07,0.1473303,0.0886318,False,False
2029-10-08,0.0256933,0.0162737,False,False
2029-10-09,0.2104699,0.1081437,False,False
2029-10-10,0.0134134,0.0063373,False,False
2029-10-11,0.1347613,0.0782312,False,False
2029-10-12,0.2585854,0.1734497,False,False
2029-10-13,0.1339012,0.0511362,False,False
2029-10-14,0.6501122,0.4318713,False,True
2029-10-15,0.2439432,0.1461141,False,False
2029-10-16,0.0949047,0.0753725,False,False
2029-10-17,0.1039167,0.0796601,False,False
2029-10-18,0.1152163,0.0349462,False,False
2029-10-19,0.0865321,0.0335266,False,False
2029-10-20,0.1690166,0.1280193,False,False
2029-10-21,0.2430394,0.1080873,False,False
2029-10-22,0.2403838,0.1084122,False,False
2029-10-23,0.1483481,0.0993825,False,False
2029-10-24,0.2315415,0.0872939,False,False
2029-10-25,0.1893555,0.1170748,False,False
2029-10-26,0.1964558,0.0871958,False,False
2029-10-27,0.2639021,0.1642508,False,False
2029-10-28,0.2241211,0.1224878,False,False
2029-10-29,0.8790685,0.4227262,True,True
2029-10-30,0.1320992,0.0566647,False,False
2029-10-31,0.2827924,0.2005395,False,False
2029-11-01,0.215228,0.0664565,False,False
2029-11-02,0.1728633,0.0644899,False,False
2029-11-03,0.2041193,0.0977104,False,False
2029-11-04,0.1111258,0.0686895,False,False
2029-11-05,0.7145658,0.3185763,True,True
2029-11-06,0.0315115,0.0125071,False,False
2029-11-07,0.224113,0.1343291,False,False
2029-11-08,0.1003299,0.0459617,False,False
2029-11-09,0.6119521,0.2666456,False,True
2029-11-10,0.1115063,0.0632475,False,False
2029-11-11,0.0502409,0.0185125,False,False
2029-11-12,0.2280662,0.1154009,False,False
2029-11-13,0.7487457,0.3061906,True,True
2029-11-14,0.2428406,0.1693943,False,False
2029-11-15,0.2031028,0.1576581,False,False
2029-11-16,0.5778934,0.3762851,False,True
2029-11-17,0.462765,0.3507831,False,True
2029-11-18,0.046745,0.0144297,False,False
2029-11-19,0.2034942,0.0751925,False,False
2029-11-20,0.2865229,0.1609,False,False
2029-11-21,0.7514899,0.3399305,True,True
2029-11-22,0.3462528,0.1261597,False,True
2029-11-23,0.2026532,0.0919466,False,False
2029-11-24,0.2847107,0.1458865,False,False
2029-11-25,0.3435717,0.1063022,False,True
2029-11-26,0.1307493,0.0520612,False,False
2029-11-27,0.1947409,0.1161801,False,False
2029-11-28,0.2643882,0.085038,False,False
2029-11-29,0.0128763,0.0044842,False,False
2029-11-30,0.1785018,0.1059946,False,False
2029-12-01,0.1977682,0.0622237,False,False
2029-12-02,0.2189354,0.0960443,False,False
2029-12-03,0.1086169,0.0790263,False,False
2029-12-04,0.539053,0.2978023,False,True
2029-12-05,0.2394842,0.1632377,False,False
2029-12-06,0.2104273,0.1645819,False,False
2029-12-07,0.221125,0.0668161,False,False
2029-12-08,0.6604505,0.5021,False,True
2029-12-09,0.485139,0.3148875,False,True
2029-12-10,0.1985872,0.0702328,False,False
2029-12-11,0.6827074,0.3495775,False,True
2029-12-12,0.1241218,0.0844903,False,False
2029-12-13,0.1404525,0.0786343,False,False
2029-12-14,0.1111501,0.0493657,False,False
2029-12-15,0.3320767,0.1815983,False,True
2029-12-16,0.1379448,0.0921592,False,False
2029-12-17,0.2455052,0.1013781,False,False
2029-12-18,0.2857895,0.1468903,False,False
2029-12-19,0.6489543,0.4550586,False,True
2029-12-20,0.809865,0.2481369,True,True
2029-12-21,0.1981867,0.0987336,False,False
2029-12-22,0.1994252,0.0717151,False,False
2029-12-23,0.2046104,0.1613937,False,False
2029-12-24,0.6480468,0.2490843,False,True
2029-12-25,0.0657442,0.0263063,False,False
2029-12-26,0.4576727,0.1905908,False,True
2029-12-27,0.1497508,0.1021912,False,False
2029-12-28,0.5315235,0.3604534,False,True
2029-12-29,0.6678578,0.3192685,False,True
2029-12-30,0.2760389,0.2191091,False,False
2029-12-31,0.0512647,0.0270328,False,False
2030-01-01,0.1470156,0.0610719,False,False
2030-01-02,0.7088873,0.4741741,True,True
2030-01-03,0.4942726,0.1548924,False,True
2030-01-04,0.1792835,0.0830939,False,False
2030-01-05,0.1845051,0.1254793,False,False
2030-01-06,0.1555857,0.0849644,False,False
2030-01-07,0.0921976,0.0506118,False,False
2030-01-08,0.1618827,0.1140853,False,False
2030-01-09,0.0149477,0.0101941,False,False
2030-01-10,0.9631576,0.3463197,True,True
2030-01-11,0.2488048,0.1296965,False,False
2030-01-12,0.0595234,0.0374822,False,False
2030-01-13,0.6450331,0.2464492,False,True
2030-01-14,0.0974887,0.0482121,False,False
2030-01-15,0.5218535,0.2845546,False,True
2030-01-16,0.1610299,0.0861364,False,False
2030-01-17,0.0537671,0.0176285,False,False
2030-01-18,0.1754926,0.0857981,False,False
2030-01-19,0.2246118,0.0993276,False,False
2030-01-20,0.1753298,0.0638374,False,False
2030-01-21,0.236675,0.1401077,False,False
2030-01-22,0.5438097,0.2666227,False,True
2030-01-23,0.2877447,0.1455887,False,False
2030-01-24,0.0783841,0.0327106,False,False
2030-01-25,0.0337837,0.0217566,False,False
2030-01-26,0.3446438,0.1326498,False,True
2030-01-27,0.0204657,0.0128705,False,False
2030-01-28,0.1541328,0.0786981,False,False
2030-01-29,0.141516,0.0440282,False,False
2030-01-30,0.169699,0.078267,False,False
2030-01-31,0.1467404,0.0947109,False,False
2030-02-01,0.1490848,0.1052134,False,False
2030-02-02,0.0566556,0.0254814,False,False
2030-02-03,0.7603258,0.4696701,True,True
2030-02-04,0.722521,0.5239485,True,True
2030-02-05,0.0842434,0.0377967,False,False
2030-02-06,0.2352888,0.1440641,False,False
2030-02-07,0.9145943,0.5387844,True,True
2030-02-08,0.0865422,0.0504726,False,False
2030-02-09,0.1295896,0.0613812,False,False
2030-02-10,0.2406469,0.132914,False,False
2030-02-11,0.1957679,0.0894026,False,False
2030-02-12,0.0803541,0.0448122,False,False
2030-02-13,0.1633175,0.1209282,False,False
2030-02-14,0.1545428,0.060777,False,False
2030-02-15,0.1950257,0.1388493,False,False
2030-02-16,0.7801129,0.4828612,True,True
2030-02-17,0.6325821,0.4765987,False,True
2030-02-18,0.9172579,0.3026408,True,True
2030-02-19,0.1394963,0.0586145,False,False
2030-02-20,0.5985567,0.4321944,False,True
2030-02-21,0.2508521,0.189536,False,False
2030-02-22,0.2468708,0.1070104,False,False
2030-02-23,0.0549636,0.0353651,False,False
2030-02-24,0.0767754,0.0287893,False,False
2030-02-25,0.2331725,0.1061565,False,False
2030-02-26,0.2875621,0.146947,False,False
2030-02-27,0.7603952,0.331803,True,True
2030-02-28,0.2311076,0.1014299,False,False
2030-03-01,0.1904023,0.0611413,False,False
2030-03-02,0.6050712,0.1982598,False,True
2030-03-03,0.4224229,0.1896635,False,True
2030-03-04,0.2774248,0.207621,False,False
2030-03-05,0.2580014,0.1286002,False,False
2030-03-06,0.6286726,0.2627981,False,True
2030-03-07,0.1500696,0.0540733,False,False
2030-03-08,0.1725175,0.1186158,False,False
2030-03-09,0.1490063,0.0514257,False,False
2030-03-10,0.2264934,0.1034407,False,False
2030-03-11,0.5875222,0.4129816,False,True
2030-03-12,0.664845,0.2719244,False,True
2030-03-13,0.0699504,0.0305875,False,False
2030-03-14,0.251612,0.0825194,False,False
2030-03-15,0.205893,0.0733969,False,False
2030-03-16,0.1429592,0.0604965,False,False
2030-03-17,0.2295965,0.0855145,False,False
2030-03-18,0.112967,0.0512967,False,False
2030-03-19,0.2634642,0.0836248,False,False
2030-03-20,0.6115871,0.2001946,False,True
2030-03-21,0.900808,0.3841869,True,True
2030-03-22,0.1889057,0.122847,False,False
2030-03-23,0.9048893,0.5134843,True,True
2030-03-24,0.1338728,0.0406884,False,False
2030-03-25,0.9773247,0.7417536,True,True
2030-03-26,0.2721703,0.1846224,False,False
2030-03-27,0.2506367,0.0952704,False,False
2030-03-28,0.0988116,0.0697732,False,False
2030-03-29,0.2310089,0.1009551,False,False
2030-03-30,0.2282479,0.1245882,False,False
2030-03-31,0.6613339,0.3084204,False,True
2030-04-01,0.2671929,0.0935704,False,False
2030-04-02,0.0830716,0.0276781,False,False
2030-04-03,0.2141848,0.1229129,False,False
2030-04-04,0.2046588,0.1393701,False,False
2030-04-05,0.0614471,0.0320571,False,False
2030-04-06,0.0108612,0.0043449,False,False
2030-04-07,0.1712266,0.0608563,False,False
2030-04-08,0.2097979,0.1434606,False,False
2030-04-09,0.046426,0.0277167,False,False
2030-04-10,0.2730371,0.1435479,False,False
2030-04-11,0.3520688,0.1361589,False,True
2030-04-12,0.1017225,0.0448493,False,False
2030-04-13,0.1129279,0.0560966,False,False
2030-04-14,0.2437101,0.142618,False,False
2030-04-15,0.0164316,0.0095183,False,False
2030-04-16,0.074038,0.0255052,False,False
2030-04-17,0.0832993,0.0604682,False,False
2030-04-18,0.1830411,0.1098606,False,False
2030-04-19,0.2782492,0.107143,False,False
2030-04-20,0.0139522,0.007854,False,False
2030-04-21,0.6620311,0.4724444,False,True
2030-04-22,0.0728555,0.0292568,False,False
2030-04-23,0.9432103,0.4085057,True,True
2030-04-24,0.4490087,0.2315333,False,True
2030-04-25,0.0703586,0.0500985,False,False
2030-04-26,0.3738516,0.1458713,False,True
2030-04-27,0.3112215,0.2452625,False,True
2030-04-28,0.1362735,0.0578016,False,False
2030-04-29,0.191226,0.0655655,False,False
2030-04-30,0.2540042,0.199952,False,False
2030-05-01,0.0694209,0.0341376,False,False
2030-05-02,0.1772149,0.0596377,False,False
2030-05-03,0.0245915,0.0188256,False,False
2030-05-04,0.1092045,0.0658708,False,False
2030-05-05,0.2346296,0.1536315,False,False
2030-05-06,0.3020908,0.166836,False,True
2030-05-07,0.2837067,0.1803328,False,False
2030-05-08,0.2598233,0.0832896,False,False
2030-05-09,0.0575626,0.0314534,False,False
2030-05-10,0.1410638,0.0486422,False,False
2030-05-11,0.4688426,0.2016975,False,True
2030-05-12,0.2839846,0.1560794,False,False
2030-05-13,0.7840192,0.3765614,True,True
2030-05-14,0.2627819,0.1134188,False,False
2030-05-15,0.6614196,0.3693938,False,True
2030-05-16,0.0561955,0.037563,False,False
2030-05-17,0.2760142,0.1594913,False,False
2030-05-18,0.890359,0.462982,True,True
2030-05-19,0.0252788,0.0098984,False,False
2030-05-20,0.0557954,0.0297706,False,False
2030-05-21,0.2606491,0.1426938,False,False
2030-05-22,0.2868692,0.1665067,False,False
2030-05-23,0.0414974,0.0273834,False,False
2030-05-24,0.1078892,0.0433571,False,False
2030-05-25,0.243787,0.1645485,False,False
2030-05-26,0.5196665,0.3282052,False,True
2030-05-27,0.2894413,0.0874295,False,False
2030-05-28,0.3704219,0.2815972,False,True
2030-05-29,0.149471,0.0518892,False,False
2030-05-30,0.0895988,0.0708428,False,False
2030-05-31,0.1145963,0.0876174,False,False
2030-06-01,0.1005907,0.0316295,False,False
2030-06-02,0.2081579,0.1123902,False,False
2030-06-03,0.0854092,0.0537227,False,False
2030-06-04,0.0222772,0.0136154,False,False
2030-06-05,0.2752772,0.2201971,False,False
2030-06-06,0.938313,0.3421653,True,True
2030-06-07,0.6126076,0.2704522,False,True
2030-06-08,0.590082,0.3384581,False,True
2030-06-09,0.0359143,0.0153563,False,False
2030-06-10,0.2258457,0.1128006,False,False
